1,,NICOBAR,23.5,9.9,137%,LE,245.5,278.6,-12%,N
19,,SABARKANTHA,0.6,6.6,-91%,LD,38.0,92.6,-59%,D
20,,SURAT,19.2,17.3,11%,N,127.4,244.7,-48%,D
21,,TAPI,2.9,13.9,-79%,LD,145.3,236.5,-39%,D
22,,VADODARA,18.8,5.9,219%,LE,81.0,131.4,-38%,D
23,,VALSAD,31.1,24.7,26%,E,247.1,360.5,-31%,D
1,,AMRELI,11.3,6.1,86%,LE,82.8,124.4,-33%,D
2,,BHAVNAGAR,13.6,6.3,116%,LE,112.6,121.8,-8%,N
3,,BOTAD,16.8,6.3,166%,LE,115.3,99.1,16%,N
4,,DEVBHOOMI DWARKA,11.8,5.7,107%,LE,154.4,100.3,54%,E
5,,DIU,16.4,7.5,119%,LE,52.4,178.1,-71%,LD
6,,GIR SOMNATH,6.5,11.2,-42%,D,83.6,200.0,-58%,D
7,,JAMNAGAR,14.0,4.6,204%,LE,86.1,104.9,-18%,N
8,,JUNAGADH,19.6,9.2,113%,LE,104.6,189.9,-45%,D
9,,KUTCH,3.1,3.4,-8%,N,59.9,50.1,19%,N
10,,MORBI,17.0,4.2,305%,LE,96.2,92.4,4%,N
11,,PORBANDAR,12.3,6.9,78%,LE,100.1,160.7,-38%,D
12,,RAJKOT,19.8,7.1,179%,LE,73.0,118.2,-38%,D
13,,SURENDRANAGAR,11.5,7.3,58%,E,57.0,93.1,-39%,D
1,,DADARA & NAGAR HAVELI,15.6,30.3,-49%,D,292.2,380.5,-23%,D
1,,DAMAN,60.4,30.3,99%,LE,249.9,380.5,-34%,D
2,,DIU,16.4,7.5,119%,LE,52.4,178.1,-71%,LD
1,,NORTH GOA,31.2,44.7,-30%,D,884.7,933.8,-5%,N
2,,SOUTH GOA,29.2,40.1,-27%,D,960.0,896.6,7%,N
1,,MUMBAI CITY,10.7,25.4,-58%,D,337.8,542.3,-38%,D
2,,MUMBAI SUBURBAN,25.2,27.1,-7%,N,346.9,537.1,-35%,D
3,,PALGHAR,24.0,25.2,-5%,N,382.4,415.1,-8%,N
4,,RAIGAD,26.1,41.9,-38%,D,623.1,657.9,-5%,N
5,,RATNAGIRI,44.0,44.7,-2%,N,928.7,840.2,11%,N
6,,SINDHUDURG,39.7,40.0,-1%,N,882.9,897.0,-2%,N
7,,THANE,21.4,28.9,-26%,D,414.4,460.1,-10%,N
1,,AHMEDNAGAR,0.0,2.8,-100%,NR,135.8,110.8,23%,E
2,,DHULE,13.1,4.9,168%,LE,148.2,120.9,23%,E
3,,JALGAON,8.0,5.0,61%,LE,195.5,119.1,64%,LE
4,,KOLHAPUR,17.3,22.7,-24%,D,266.1,380.8,-30%,D
5,,NANDURBAR,0.6,8.9,-93%,LD,106.6,155.6,-32%,D
6,,NASHIK,4.9,7.9,-38%,D,145.5,166.0,-12%,N
7,,PUNE,6.6,8.4,-21%,D,193.5,186.8,4%,N
8,,SANGLI,3.3,3.8,-14%,N,160.6,124.1,29%,E
9,,SATARA,4.8,11.3,-57%,D,173.1,192.5,-10%,N
10,,SHOLAPUR,0.1,2.1,-96%,LD,205.9,100.8,104%,LE
1,,BEED,1.1,4.2,-73%,LD,165.0,124.8,32%,E
2,,CHH. SAMBHAJINAGAR,1.7,4.1,-59%,D,123.1,121.2,2%,N
3,,DHARASHIV,0.0,4.3,-100%,NR,243.6,120.7,102%,LE
4,,HINGOLI,2.6,6.9,-63%,LD,38.2,170.7,-78%,LD
5,,JALNA,0.3,5.4,-95%,LD,138.7,129.6,7%,N
6,,LATUR,2.4,4.5,-47%,D,231.5,134.7,72%,LE
7,,NANDED,7.6,7.3,4%,N,133.4,152.5,-13%,N
8,,PARBHANI,4.7,4.8,-2%,N,186.2,138.9,34%,E
1,,AKOLA,1.4,5.6,-75%,LD,150.8,143.6,5%,N
2,,AMRAOTI,2.2,6.9,-68%,LD,120.9,149.6,-19%,N
3,,BHANDARA,5.3,7.1,-25%,D,78.9,187.4,-58%,D
4,,BULDHANA,2.7,5.1,-48%,D,175.1,135.9,29%,E
5,,CHANDRAPUR,11.1,9.7,14%,N,146.9,188.5,-22%,D
6,,GADCHIROLI,2.8,9.8,-71%,LD,130.4,220.1,-41%,D
7,,GONDIA,3.3,10.6,-69%,LD,103.6,196.5,-47%,D
8,,NAGPUR,10.2,7.6,34%,E,134.8,173.9,-22%,D
9,,WARDHA,10.0,8.0,25%,E,151.8,170.2,-11%,N
10,,WASHIM,11.6,7.4,56%,E,188.5,174.7,8%,N
11,,YEOTMAL,19.6,7.7,154%,LE,192.2,173.0,11%,N
1,,BALOD,0.4,5.3,-92%,LD,135.6,171.6,-21%,D
2,,BALODA BAZAR,16.5,9.6,72%,LE,211.1,146.6,44%,E
3,,BALRAMPUR,49.4,7.3,576%,LE,137.6,138.5,-1%,N
4,,BASTAR,1.1,9.1,-88%,LD,164.7,231.6,-29%,D
5,,BEMETARA,8.7,9.9,-12%,N,76.0,175.8,-57%,D
6,,BIJAPUR,23.9,4.4,443%,LE,263.9,220.3,20%,E
7,,BILASPUR,47.7,8.0,496%,LE,159.7,159.9,0%,N
8,,DANTEWADA,19.4,8.1,139%,LE,133.4,184.4,-28%,D
9,,DHAMTARI,4.5,9.5,-53%,D,124.2,186.1,-33%,D
10,,DURG,1.2,6.1,-80%,LD,106.7,197.9,-46%,D
11,,GARIABAND,14.0,9.1,54%,E,83.5,188.7,-56%,D
12,,GAURELA-PENDRA-MARWAHI,56.8,7.8,628%,LE,215.2,189.7,13%,N
13,,JANJGIR-CHAMPA,39.5,11.0,259%,LE,147.2,150.3,-2%,N
14,,JASHPUR,16.4,22.2,-26%,D,73.6,255.8,-71%,LD
15,,KABIRDHAM,24.3,5.2,367%,LE,146.2,139.5,5%,N
16,,KANKER,15.3,10.7,43%,E,93.4,204.5,-54%,D
17,,KHAIRAGARH-CHHUIKHADAN-GANDAI,1.9,6.0,-68%,LD,109.9,121.1,-9%,N
18,,KONDAGAON,5.1,7.3,-31%,D,95.5,194.7,-51%,D
19,,KORBA,44.0,14.8,197%,LE,133.4,182.7,-27%,D
20,,KOREA,53.0,7.1,647%,LE,125.7,175.6,-28%,D
21,,MAHASAMUND,22.2,13.3,67%,LE,140.7,188.4,-25%,D
22,,MANENDRAGARH-CHIRMIRI-BHARATPUR,9.6,7.1,36%,E,79.1,175.7,-55%,D
23,,MOHALA-MANPUR-CHOWKI,0.5,8.1,-94%,LD,109.0,179.5,-39%,D
24,,MUNGELI,26.3,9.4,180%,LE,148.9,159.0,-6%,N
25,,NARAYANPUR,3.3,5.0,-34%,D,167.5,196.5,-15%,N
26,,RAIGARH,19.8,10.2,94%,LE,134.7,192.8,-30%,D
27,,RAIPUR,10.9,10.8,1%,N,144.7,165.4,-13%,N
28,,RAJNANDGAON,0.4,9.9,-96%,LD,99.8,189.3,-47%,D
29,,SAKTI,23.5,12.5,88%,LE,147.9,179.2,-17%,N
30,,SARANGARH-BILAIGARH,5.9,8.0,-26%,D,117.8,169.6,-31%,D
31,,SUKMA,41.5,7.1,485%,LE,232.9,201.7,15%,N
32,,SURAJPUR,20.4,9.9,106%,LE,96.6,186.8,-48%,D
33,,SURGUJA,14.1,14.0,0%,N,72.2,223.0,-68%,LD
1,,ANAKAPALLI,1.3,4.6,-71%,LD,207.0,131.6,57%,E
2,,BAPATLA,36.6,4.0,816%,LE,114.1,90.4,26%,E
3,,DR B R AMBEDKAR KONASEEMA,13.2,4.7,181%,LE,153.4,137.3,12%,N
4,,EAST GODAVARI,12.2,6.2,97%,LE,167.3,125.9,33%,E
5,,ELURU,34.2,7.4,362%,LE,182.7,152.9,20%,E
6,,GUNTUR,59.3,3.2,1753%,LE,172.9,102.1,69%,LE
7,,KAKINADA,9.8,5.2,88%,LE,209.1,134.2,56%,E
8,,KRISHNA,37.1,4.3,762%,LE,166.0,123.1,35%,E
9,,NTR DISTRICT,37.3,4.1,809%,LE,212.1,122.9,73%,LE
10,,PALNADU,39.4,3.2,1130%,LE,147.6,97.7,51%,E
11,,PARVATHIPURAM MANYAM,1.6,5.6,-71%,LD,205.5,147.4,39%,E
12,,PRAKASAM,0.9,1.4,-38%,D,66.8,68.5,-3%,N
13,,SPSR NELLORE,1.2,1.8,-33%,D,99.7,54.5,83%,LE
14,,SRI ALLURI SITHARAMARAJU DISTRICT,27.6,5.4,412%,LE,183.2,169.7,8%,N
15,,SRIKAKULAM,1.3,4.3,-70%,LD,149.6,142.9,5%,N
16,,VISHAKHAPATNAM,0.4,2.9,-86%,LD,146.8,126.3,16%,N
17,,VIZIANAGARAM,2.5,4.9,-48%,D,185.4,141.3,31%,E
18,,WEST GODAVARI,32.9,5.7,477%,LE,220.9,125.7,76%,LE
19,,YANAM,7.8,3.7,111%,LE,148.2,133.9,11%,N
1,,ANANTAPURAMU,0.0,0.9,-100%,NR,147.0,62.8,134%,LE
2,,ANNAMAYYA DISTRICT,0.0,2.1,-100%,NR,176.2,65.7,168%,LE
3,,CHITTOOR,0.0,1.7,-100%,NR,175.6,80.4,118%,LE
4,,KURNOOL,0.3,1.9,-83%,LD,143.6,85.3,68%,LE
5,,NANDYAL,1.1,1.4,-18%,N,218.6,92.0,138%,LE
6,,SRI SATHYASAI DISTRICT,0.5,1.5,-66%,LD,154.7,56.6,173%,LE
7,,TIRUPATI,0.0,2.2,-100%,NR,134.1,70.2,91%,LE
8,,YSR DISTRICT,0.1,1.5,-92%,LD,148.1,68.8,115%,LE
1,,ADILABAD,20.9,9.0,132%,LE,230.8,187.1,23%,E
2,,B. KOTHAGUDEM,47.2,6.8,594%,LE,219.5,166.6,32%,E
3,,HANUMAKONDA,9.6,7.7,24%,E,199.0,119.9,66%,LE
4,,HYDERABAD,0.1,2.8,-97%,LD,124.1,112.0,11%,N
5,,J. BHUPALPALLY,5.3,8.8,-39%,D,158.2,158.6,0%,N
6,,JAGTIAL,10.5,6.2,70%,LE,192.0,152.6,26%,E
7,,JANGAON,1.6,4.6,-64%,LD,158.3,127.4,24%,E
8,,JOGULAMBA GADWAL,1.8,3.7,-53%,D,142.0,89.5,59%,E
9,,KAMAREDDY,22.4,6.4,251%,LE,130.2,136.7,-5%,N
10,,KARIMNAGAR,3.7,5.5,-33%,D,189.2,125.1,51%,E
11,,KHAMMAM,27.5,6.0,358%,LE,173.6,131.4,32%,E
12,,KUMARAM BHEEM,26.5,6.9,283%,LE,188.6,180.7,4%,N
13,,M. MALKAJGIRI,4.1,2.6,58%,E,98.8,92.2,7%,N
14,,MAHABUBABAD,11.8,6.8,74%,LE,208.8,151.3,38%,E
15,,MAHABUBNAGAR,13.2,4.3,207%,LE,96.6,90.3,7%,N
16,,MANCHERIAL,12.9,6.8,89%,LE,113.3,169.3,-33%,D
17,,MEDAK,7.6,5.1,50%,E,120.7,129.0,-6%,N
18,,MULUGU,10.9,6.2,76%,LE,170.2,159.9,6%,N
19,,NAGARKURNOOL,16.9,3.2,428%,LE,137.9,85.2,62%,LE
20,,NALGONDA,9.4,2.5,277%,LE,153.2,86.3,78%,LE
21,,NARAYANPET,6.9,2.6,166%,LE,124.5,83.7,49%,E
22,,NIRMAL,4.2,6.9,-39%,D,193.8,170.9,13%,N
23,,NIZAMABAD,7.8,7.1,10%,N,126.8,151.5,-16%,N
24,,PEDDAPALLE,5.6,7.5,-26%,D,192.4,162.7,18%,N
25,,RAJANNA SIRCILLA,1.8,5.9,-69%,LD,176.2,126.9,39%,E
26,,RANGAREDDY,1.5,4.2,-63%,LD,86.9,103.8,-16%,N
27,,SANGAREDDY,8.2,4.5,82%,LE,108.5,132.0,-18%,N
28,,SIDDIPET,4.3,5.1,-16%,N,117.9,110.4,7%,N
29,,SURYAPET,30.1,2.8,974%,LE,165.8,103.6,60%,LE
30,,VIKARABAD,4.1,4.2,-2%,N,112.5,118.6,-5%,N
31,,WANAPARTHY,8.3,4.5,84%,LE,103.8,95.4,9%,N
32,,WARANGAL,19.2,7.8,146%,LE,189.3,167.2,13%,N
33,,Y. BHUVANAGIRI,2.1,1.9,10%,N,108.7,108.1,1%,N
1,,ARIYALUR,0.0,0.8,-100%,NR,58.3,39.0,49%,E
2,,CHENGALPATTU,0.0,1.9,-100%,NR,158.9,55.7,185%,LE
3,,CHENNAI,0.0,1.8,-100%,NR,200.4,64.6,210%,LE
4,,COIMBATORE,3.5,7.3,-52%,D,242.0,172.0,41%,E
5,,CUDDALORE,0.0,1.1,-100%,NR,123.8,45.7,171%,LE
6,,DHARMAPURI,1.1,1.2,-6%,N,106.4,54.3,96%,LE
7,,DINDIGUL,0.1,1.3,-96%,LD,70.6,41.0,72%,LE
8,,ERODE,0.3,0.9,-63%,LD,67.3,46.1,46%,E
9,,KALLAKURICHI,0.0,1.5,-100%,NR,84.8,50.6,68%,LE
10,,KANCHEEPURAM,0.0,2.1,-100%,NR,175.5,66.5,164%,LE
11,,KANYAKUMARI,1.5,4.9,-69%,LD,209.6,175.0,20%,E
12,,KARUR,0.0,0.5,-100%,NR,70.9,20.5,246%,LE
13,,KRISHNAGIRI,0.0,1.1,-100%,NR,139.4,47.6,193%,LE
14,,MADURAI,0.0,1.2,-100%,NR,80.6,39.4,105%,LE
15,,MAYILADUTHURAI,0.0,1.0,-100%,NR,58.5,39.5,48%,E
16,,NAGAPATTINAM,0.0,0.3,-100%,NR,38.9,34.4,13%,N
17,,NAMAKKAL,0.0,0.4,-100%,NR,93.3,39.4,137%,LE
18,,NILGIRIS,9.6,8.8,9%,N,336.2,195.7,72%,LE
19,,PERAMBALUR,0.0,1.1,-100%,NR,39.9,33.4,19%,N
20,,PUDUKKOTTAI,3.8,1.7,121%,LE,116.7,38.7,201%,LE
21,,RAMANATHAPURAM,0.0,0.2,-100%,NR,48.1,15.2,216%,LE
22,,RANIPET,0.0,2.0,-100%,NR,206.7,69.6,197%,LE
23,,SALEM,2.2,0.8,175%,LE,127.8,57.2,123%,LE
24,,SIVAGANGA,0.0,1.0,-100%,NR,105.4,45.4,132%,LE
25,,TENKASI,0.4,1.6,-75%,LD,71.6,47.3,51%,E
26,,THANJAVUR,0.9,0.7,27%,E,80.3,34.0,136%,LE
27,,THENI,0.9,1.5,-42%,D,105.5,31.2,238%,LE
28,,TIRUNELVELI,0.0,0.4,-100%,NR,118.4,22.9,417%,LE
29,,TIRUPATTUR,0.1,2.3,-98%,LD,183.7,63.7,188%,LE
30,,TIRUPPUR,0.0,0.4,-100%,NR,42.2,20.5,106%,LE
31,,TIRUVALLUR,0.0,1.5,-100%,NR,188.5,71.8,163%,LE
32,,TIRUVANNAMALAI,1.0,1.3,-27%,D,135.8,60.4,125%,LE
33,,TIRUVARUR,0.0,0.7,-100%,NR,69.5,34.5,102%,LE
34,,TOOTHUKUDI,0.0,0.1,-100%,NR,6.2,6.1,1%,N
35,,TRICHY,1.3,0.5,163%,LE,99.5,28.5,249%,LE
36,,VELLORE,0.0,1.3,-100%,NR,153.1,64.9,136%,LE
37,,VILLUPURAM,1.6,1.3,25%,E,88.7,52.7,68%,LE
38,,VIRUDHUNAGAR,0.3,0.4,-36%,D,79.3,20.2,292%,LE
1,,KARAIKAL,0.0,0.5,-100%,NR,44.9,52.0,-14%,N
2,,MAHE,33.4,32.3,3%,N,791.4,819.0,-3%,N
3,,PUDUCHERRY,0.0,3.1,-100%,NR,95.0,50.7,87%,LE
4,,YANAM,7.8,3.7,111%,LE,148.2,133.9,11%,N
1,,DAKSHINA KANNADA,25.8,41.9,-39%,D,779.7,944.0,-17%,N
2,,UDUPI,44.6,45.4,-2%,N,949.7,1100.1,-14%,N
3,,UTTARA KANNADA,29.6,35.3,-16%,N,651.0,743.0,-12%,N
1,,BAGALKOTE,1.8,1.6,10%,N,148.7,87.1,71%,LE
2,,BELAGAVI,4.6,6.2,-26%,D,124.3,144.0,-14%,N
3,,BIDAR,8.9,4.0,123%,LE,129.9,117.8,10%,N
4,,DHARWAD,1.9,5.2,-64%,LD,111.8,129.3,-14%,N
5,,GADAG,0.7,1.7,-61%,LD,128.8,84.2,53%,E
6,,HAVERI,1.1,4.8,-76%,LD,64.3,119.2,-46%,D
7,,KALABURGI,5.2,2.6,99%,LE,97.8,108.5,-10%,N
8,,KOPPAL,0.0,1.4,-100%,NR,155.7,78.7,98%,LE
9,,RAICHUR,0.0,2.0,-100%,NR,96.8,81.9,18%,N
10,,VIJAYAPURA,0.5,1.8,-73%,LD,210.4,88.6,137%,LE
11,,YADGIR,0.6,2.5,-77%,LD,132.8,96.7,37%,E
1,,BALLARI,0.0,0.9,-100%,NR,158.6,73.4,116%,LE
2,,BENGALURU RURAL,0.0,1.3,-100%,NR,118.5,66.6,78%,LE
3,,BENGALURU URBAN,0.0,1.1,-100%,NR,118.6,74.9,58%,E
4,,CHAMARAJANAGAR,0.0,1.7,-100%,NR,107.5,67.4,59%,E
5,,CHIKABALLAPURA,0.0,1.3,-100%,NR,140.8,64.8,117%,LE
6,,CHIKKAMAGALURU,25.6,17.8,44%,E,294.9,357.1,-17%,N
7,,CHITRADURGA,0.0,0.9,-100%,NR,92.1,56.3,64%,LE
8,,DAVANGERE,0.2,2.3,-93%,LD,102.1,78.4,30%,E
9,,HASSAN,0.6,7.0,-92%,LD,80.8,160.1,-50%,D
10,,KODAGU,15.7,28.5,-45%,D,451.2,597.7,-25%,D
11,,KOLAR,0.0,1.2,-100%,NR,72.3,67.6,7%,N
12,,MANDYA,0.2,0.9,-83%,LD,69.4,56.4,23%,E
13,,MYSURU,0.0,2.6,-99%,LD,86.8,85.6,1%,N
14,,RAMANAGARA,0.3,0.9,-67%,LD,137.1,72.2,90%,LE
15,,SHIVAMOGGA,17.7,19.9,-11%,N,265.8,387.0,-31%,D
16,,TUMAKURU,2.3,1.2,88%,LE,88.4,63.9,38%,E
17,,VIJAYANAGARA,0.0,1.6,-100%,NR,163.1,78.0,109%,LE
1,,ALAPUZHA,9.2,20.9,-56%,D,416.7,551.7,-24%,D
2,,CANNUR,35.5,38.0,-7%,N,757.5,879.1,-14%,N
3,,ERNAKULAM,15.2,28.6,-47%,D,461.5,700.5,-34%,D
4,,IDUKKI,10.6,29.6,-64%,LD,473.9,735.7,-36%,D
5,,KASARGOD,22.2,41.4,-46%,D,748.3,982.4,-24%,D
6,,KOLLAM,5.9,12.8,-54%,D,336.3,424.2,-21%,D
7,,KOTTAYAM,11.4,23.9,-52%,D,580.1,641.8,-10%,N
8,,KOZHIKODE,30.6,36.5,-16%,N,617.0,883.6,-30%,D
9,,MALAPPURAM,11.9,24.8,-52%,D,468.4,624.1,-25%,D
10,,PALAKKAD,8.5,21.4,-61%,LD,351.5,462.0,-24%,D
11,,PATHANAMTHITTA,11.3,17.4,-35%,D,442.8,508.6,-13%,N
12,,THIRUVANANTHAPURAM,1.3,9.0,-85%,LD,289.3,313.2,-8%,N
13,,THRISSUR,14.8,30.8,-52%,D,554.9,709.1,-22%,D
14,,WYNAD,9.6,32.5,-71%,LD,436.1,703.6,-38%,D
1,,MAHE,33.4,32.3,3%,N,791.4,819.0,-3%,N
36,LAKSHADWEEP,,3.7,9.7,-62%,LD,328.3,335.6,-2%,N
